1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,14,0,0,19,0,0,14,0,16,18,15,13,15,0,0,0,17,12,0,0,0,16,0,16,0,14,0,22,17,0,0,0,15,16,0,9,0,19,0,0,0,12,0,0,14,19,0,0,0,20,0,10,0,0,0,9,0,0,0,12,0,0,0,0,0,12,0,0,
0,14,0,0,19,0,0,14,0,16,18,15,13,0,0,0,0,17,12,0,0,0,0,0,16,26,14,0,22,0,0,0,0,16,16,0,9,0,19,21,0,16,12,0,0,14,0,0,0,0,20,0,10,0,15,0,9,0,0,0,12,0,0,0,0,9,12,0,0,
0,15,0,0,19,0,0,14,0,16,18,15,13,16,0,0,0,0,12,0,0,0,0,0,16,26,0,0,22,18,0,0,0,16,0,0,9,0,19,21,0,16,12,0,0,14,0,0,0,13,20,0,10,0,15,0,9,0,0,0,12,0,0,0,0,9,12,0,0,
0,16,0,20,19,0,0,14,0,16,18,15,13,16,0,0,0,0,12,17,0,0,0,0,17,26,0,0,23,18,0,0,0,16,0,0,9,0,19,21,0,16,12,0,0,14,0,0,12,13,20,0,10,0,15,0,0,0,0,0,12,0,0,0,0,9,12,0,0,
0,16,0,20,19,19,0,15,0,16,18,16,0,16,0,0,12,0,13,17,0,0,0,0,17,26,0,0,23,18,17,0,0,16,0,0,9,0,19,21,0,16,12,0,0,14,0,0,12,13,20,0,10,0,15,0,0,19,0,12,13,0,0,0,0,9,12,0,0,
0,16,0,20,0,19,0,15,0,16,18,17,0,16,0,0,12,0,13,17,0,0,0,0,17,26,0,0,23,18,17,0,0,16,0,0,0,0,0,21,0,16,12,0,0,14,0,0,12,0,21,0,11,0,15,0,0,19,0,12,13,0,0,0,0,9,12,0,0,
0,16,0,20,0,19,0,15,0,0,18,17,0,16,0,0,12,0,13,17,0,0,17,0,17,26,0,0,23,18,0,0,0,16,0,0,0,0,0,21,0,16,13,0,0,0,0,0,12,14,21,0,11,0,15,0,0,19,0,12,13,0,0,0,0,9,12,0,0,
0,0,0,20,0,19,0,15,0,17,19,17,0,16,0,0,12,0,13,17,0,0,17,0,17,0,0,0,23,18,0,0,0,0,0,0,0,0,0,22,0,16,13,0,0,15,0,0,12,14,21,12,11,0,15,0,0,19,0,12,13,19,0,0,13,0,0,0,0,
0,0,0,20,0,19,0,0,0,17,19,17,0,0,17,0,12,0,13,17,0,0,17,0,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,17,17,13,0,0,15,0,0,13,14,21,12,11,0,0,0,0,19,0,12,13,19,0,0,13,0,0,0,0,
0,0,0,21,0,19,0,0,0,17,19,17,0,0,17,0,12,0,13,17,0,0,17,0,17,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,17,17,13,0,0,15,0,0,13,14,21,12,11,0,16,0,0,19,0,12,13,19,0,0,13,0,0,0,0,
0,0,0,22,0,19,0,0,0,17,19,18,0,17,17,0,13,0,0,18,0,0,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,17,17,13,0,0,0,20,0,13,14,21,12,12,0,16,0,0,20,0,12,13,19,0,0,13,0,0,0,0,
0,0,0,22,0,20,0,0,0,17,19,18,0,17,17,0,13,18,0,18,0,0,17,0,0,0,0,0,0,19,18,0,20,0,0,0,0,0,0,23,17,17,13,0,0,0,20,0,13,14,21,12,12,0,16,0,0,20,0,13,13,19,0,0,13,0,0,0,0,
0,0,0,22,0,20,0,0,0,17,20,18,0,17,17,11,13,18,0,18,0,0,17,0,0,0,15,0,0,19,18,0,20,0,0,0,0,0,0,23,17,17,0,0,0,0,20,0,13,0,22,12,12,0,16,0,0,20,0,13,14,20,0,0,13,0,13,0,0,
0,0,0,22,0,20,0,0,0,0,20,18,0,17,17,11,13,18,0,18,0,0,18,0,18,0,15,0,0,19,18,0,20,0,0,0,0,0,0,23,17,17,0,0,0,16,20,0,0,0,22,13,12,0,16,0,0,20,0,13,14,21,0,0,13,0,13,0,0,
0,0,0,22,0,20,0,0,0,0,20,18,0,18,17,11,13,18,0,18,0,0,18,0,18,0,15,0,0,19,18,0,20,0,0,0,0,0,0,24,17,0,0,0,0,16,20,0,0,0,22,13,12,0,16,0,0,20,0,13,14,21,0,0,14,0,13,0,0,
0,0,0,22,0,20,0,0,0,0,20,19,14,18,18,11,13,18,0,18,0,0,18,0,18,0,15,0,0,20,18,0,20,0,0,0,0,0,0,24,0,0,0,0,0,16,20,0,0,0,22,13,12,0,16,0,0,20,0,13,14,21,0,0,14,0,13,0,0,
0,0,0,0,0,20,0,0,0,0,20,20,14,18,18,11,0,18,0,18,0,0,18,0,18,0,15,0,0,20,18,0,20,0,0,0,0,0,0,0,18,0,0,0,0,16,20,0,0,0,22,13,12,0,0,0,0,21,0,13,14,21,0,0,14,0,13,0,0,
15,0,16,0,0,0,0,0,0,0,21,20,14,18,18,11,0,19,0,0,0,0,18,0,18,0,16,0,0,20,18,0,20,0,0,0,10,0,0,0,18,0,0,0,0,16,21,0,0,0,22,13,13,0,0,0,0,21,0,0,14,21,0,0,14,0,0,0,0,
15,0,16,0,0,0,0,0,0,0,21,20,14,18,18,11,0,19,0,0,0,0,18,0,19,0,16,0,0,20,18,0,20,0,0,0,10,19,0,0,18,0,0,0,0,16,21,0,0,0,0,13,13,0,0,0,0,21,0,0,14,21,0,0,14,0,0,0,0,
15,0,16,0,0,0,0,0,0,0,21,20,14,18,18,0,0,19,0,0,0,0,18,0,19,27,16,0,0,20,0,0,20,0,0,0,10,19,0,0,18,0,0,16,0,0,21,0,0,0,0,0,13,0,0,0,0,0,0,0,14,22,0,0,14,0,0,0,0,
15,17,0,0,0,0,0,0,0,0,21,20,14,19,18,0,0,19,0,0,0,0,18,14,19,27,16,0,0,20,19,0,0,0,0,0,10,19,0,0,18,0,14,16,0,0,21,0,0,0,0,0,13,0,0,23,0,0,0,14,15,22,0,0,14,0,0,0,0,
15,17,17,0,0,0,0,0,0,0,21,20,14,20,0,0,0,19,0,0,0,0,18,14,19,27,16,0,0,20,19,20,21,0,0,0,10,19,20,0,18,0,14,16,0,0,21,0,0,0,0,0,13,0,0,23,0,0,0,14,15,22,0,0,0,0,0,0,0,
15,17,17,0,0,21,0,0,0,0,21,0,0,20,0,12,0,19,0,0,0,0,18,14,19,27,16,0,0,0,19,20,21,0,0,0,10,19,20,0,18,0,14,16,0,17,21,0,0,0,0,0,0,0,0,23,0,0,0,14,15,22,0,0,0,0,0,0,0,
15,17,17,0,0,21,0,0,0,0,21,0,15,20,0,12,0,19,0,0,0,0,0,14,19,27,0,0,0,21,19,20,21,0,0,0,10,19,20,0,18,0,14,16,19,17,22,0,0,0,0,0,14,0,17,23,0,0,0,14,15,23,0,0,0,0,0,0,0,
16,17,17,0,0,21,0,0,0,0,22,0,15,20,0,12,0,19,0,0,0,0,19,14,19,0,0,0,0,21,19,20,21,0,0,0,0,19,20,0,18,0,14,0,19,0,22,0,0,0,0,0,14,0,17,23,0,0,0,14,15,23,0,0,0,0,0,0,0,
16,17,17,0,20,21,12,16,0,0,22,0,15,20,0,12,0,19,0,0,0,14,19,14,20,0,0,0,0,21,19,20,21,17,0,0,11,20,20,0,19,0,0,0,19,0,22,0,14,0,0,0,14,0,17,23,0,0,0,14,15,23,0,0,0,0,0,0,0,
16,18,0,23,20,21,12,16,0,0,22,21,15,20,0,12,0,19,0,0,0,14,19,15,20,0,0,0,0,21,0,20,21,17,0,0,11,20,0,0,19,0,15,17,19,0,22,0,14,0,23,14,0,15,17,24,0,0,0,15,15,23,0,0,0,0,0,0,0,
16,18,0,23,20,21,12,16,0,0,22,21,15,0,0,12,0,0,0,0,0,0,19,15,20,0,0,0,0,21,0,20,0,17,0,0,11,20,21,0,19,0,15,17,19,0,22,0,14,0,23,14,0,15,17,25,0,0,0,15,15,23,0,0,0,10,0,0,0,
16,18,0,23,20,0,0,16,0,0,22,21,15,0,0,0,0,20,14,0,0,0,0,15,20,0,0,0,0,21,0,21,0,17,0,0,11,20,21,0,19,18,15,17,19,0,22,0,14,0,23,14,0,15,17,25,0,0,0,15,0,0,0,0,0,10,0,0,0,
16,18,0,0,20,0,0,16,0,0,22,0,15,0,0,0,0,20,14,0,0,0,20,15,20,0,0,0,0,22,0,21,0,17,0,0,11,20,21,0,19,18,15,17,20,0,0,0,14,15,23,14,0,0,17,25,0,0,0,15,0,0,0,0,0,10,0,0,0,
16,18,0,0,20,22,0,16,0,0,0,22,0,0,0,0,0,20,14,0,0,15,20,15,20,0,0,0,24,22,0,21,0,17,0,0,11,20,21,0,19,18,15,17,20,0,23,0,14,15,23,14,0,0,18,25,0,0,0,15,0,0,0,0,0,10,0,0,0,
17,19,0,0,20,22,0,17,18,0,0,22,0,0,0,0,0,20,14,0,0,15,20,15,0,0,0,0,24,22,0,21,0,0,0,19,0,20,0,0,19,18,15,17,20,0,23,0,14,15,24,14,15,16,18,25,10,0,0,15,16,0,0,0,0,10,0,0,0,
17,19,0,0,21,22,0,17,18,0,0,22,0,0,0,0,14,20,14,19,0,15,0,15,21,0,0,0,24,22,0,21,0,18,0,19,0,21,0,0,19,18,15,18,20,0,23,0,0,15,24,0,15,16,18,25,10,0,0,15,16,0,0,0,0,10,0,0,0,
17,19,0,24,21,22,0,17,18,0,0,0,0,0,0,13,14,0,0,19,0,15,21,0,21,0,0,14,24,22,0,21,0,18,0,19,0,21,0,0,0,18,15,18,20,0,23,0,0,15,24,15,15,16,18,0,10,0,0,0,16,0,0,0,0,10,0,0,0,
0,0,0,24,21,22,0,17,18,0,0,23,16,0,0,13,14,0,0,19,0,15,21,0,21,0,0,14,24,22,0,21,0,18,0,19,0,21,0,0,0,18,0,18,21,0,0,0,0,15,24,15,15,16,18,0,10,0,0,0,16,0,0,0,0,0,14,0,0,
0,0,0,24,21,22,13,17,18,18,0,23,16,0,0,13,14,21,0,19,0,15,21,16,21,0,0,14,24,22,0,22,0,18,17,19,0,21,0,0,0,19,16,18,21,0,24,0,15,0,24,15,15,0,18,0,10,0,0,0,16,0,0,0,0,0,14,0,0,
0,0,0,24,21,22,13,17,19,18,0,23,16,0,0,13,14,21,0,19,0,15,21,16,21,28,0,14,24,22,0,22,0,18,17,19,0,21,0,0,0,19,16,18,21,0,24,0,15,0,0,15,0,0,18,0,10,0,0,0,16,0,0,0,0,11,14,0,0,
0,0,0,24,21,22,13,0,19,18,0,23,16,0,0,13,14,21,0,19,0,16,0,16,21,28,0,14,0,22,0,22,0,18,17,19,0,21,0,0,0,19,16,18,21,0,24,0,15,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,11,14,0,18,
0,0,0,0,21,22,13,0,19,18,0,23,16,0,0,13,14,21,0,20,14,16,0,16,21,28,0,14,25,22,0,22,0,18,17,0,0,21,0,0,0,19,16,0,0,0,24,0,15,16,25,15,0,0,0,0,11,0,0,0,17,0,0,0,0,11,0,0,18,
0,0,0,0,0,22,13,0,19,18,0,23,0,0,19,13,14,21,0,20,14,16,0,16,22,28,0,15,25,22,0,0,0,18,17,20,12,21,0,0,0,19,16,0,0,0,0,0,15,16,25,0,0,0,19,0,11,0,0,0,17,0,0,0,0,11,0,0,18,
0,0,0,0,22,23,0,0,19,18,0,0,17,0,19,14,0,21,0,20,14,16,0,16,22,28,0,15,25,23,0,23,0,18,17,20,12,22,0,0,0,19,16,0,0,18,0,0,15,16,25,0,0,0,19,0,11,0,0,0,17,0,0,0,0,11,15,0,18,
0,0,0,0,22,23,14,0,19,19,0,0,17,0,19,14,0,22,0,20,14,0,22,16,22,0,0,15,25,23,0,23,0,18,18,20,12,22,0,0,0,20,0,0,0,18,0,0,15,16,25,16,0,17,19,0,11,22,0,0,17,0,0,0,0,11,15,0,18,
0,0,0,0,22,23,14,0,19,19,0,0,17,0,19,14,15,22,0,20,0,17,22,0,22,0,0,15,25,23,0,23,0,0,18,20,12,22,0,0,0,20,0,0,0,18,0,0,0,16,25,16,0,17,19,0,11,22,0,0,17,0,0,0,0,11,15,0,18,
0,20,18,0,22,23,14,0,20,19,0,0,17,0,19,14,15,22,15,20,15,17,22,17,22,0,0,15,25,23,20,0,0,0,18,20,12,22,22,0,0,20,0,0,0,18,0,0,0,16,25,16,0,17,0,0,11,22,0,0,17,0,0,0,0,11,0,0,19,
0,20,18,0,22,23,14,0,20,19,0,0,17,0,19,14,15,22,15,0,15,17,22,17,22,0,0,15,25,23,20,24,0,0,18,20,12,22,22,25,0,0,0,0,0,18,25,0,0,16,25,16,0,17,20,0,11,22,0,0,0,0,0,0,0,0,0,0,19,
0,20,18,0,0,23,14,0,20,19,0,0,17,21,19,14,15,22,15,0,15,17,22,17,23,0,17,16,25,23,20,24,22,0,18,20,13,22,22,25,0,0,0,0,22,18,25,0,0,0,26,0,0,17,20,0,0,22,0,0,0,0,0,0,0,0,0,0,19,
0,20,18,0,23,23,0,0,20,19,0,0,0,21,20,0,15,0,15,0,15,17,22,17,23,0,17,16,26,23,20,24,22,0,18,0,13,22,22,25,0,0,0,0,22,19,25,0,0,0,26,0,0,17,20,0,0,22,0,0,0,24,0,0,15,0,0,0,19,
0,20,18,0,23,0,0,0,20,19,0,0,0,21,20,0,15,0,15,0,15,17,22,17,23,0,17,0,26,24,20,0,22,0,18,0,13,22,22,25,0,0,0,0,0,19,25,0,0,0,26,0,0,17,20,0,0,22,0,0,0,24,0,0,15,12,16,0,19,
0,20,18,0,23,0,15,0,20,20,0,0,0,21,20,0,0,0,15,0,15,17,23,17,23,0,17,0,26,24,20,0,22,0,0,0,13,23,22,25,0,0,0,0,0,19,25,0,0,0,26,0,0,17,20,26,0,0,0,0,0,24,0,0,15,12,16,16,19,
0,20,18,25,23,0,15,0,0,20,0,0,0,21,20,0,0,0,15,0,0,0,23,17,23,0,17,17,26,24,21,0,22,0,0,0,13,23,22,25,0,0,0,0,0,19,0,0,0,0,26,0,0,18,20,26,0,0,0,0,0,24,0,0,15,12,16,16,0,
0,21,19,25,23,0,0,18,0,20,0,0,0,21,20,0,0,0,15,0,0,0,23,17,23,0,17,17,26,24,21,0,22,0,0,0,13,23,22,0,0,0,0,0,0,19,0,0,0,0,26,0,0,18,0,26,0,23,0,0,0,24,0,0,15,12,16,16,0,
0,21,20,25,23,0,0,18,0,20,0,0,0,21,20,0,0,0,15,0,0,18,23,0,23,0,17,17,26,24,21,0,23,19,19,0,0,23,23,26,0,0,0,0,0,0,0,0,0,0,26,0,0,18,0,26,0,23,0,0,0,24,0,0,0,12,16,16,0,
0,21,20,25,0,0,16,18,0,20,0,0,0,22,21,0,0,0,0,0,0,18,23,0,23,0,18,17,26,24,21,0,23,19,19,0,14,24,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,23,0,0,18,24,0,0,0,12,16,16,0,
0,21,20,25,24,0,16,18,0,20,0,0,0,22,21,0,0,0,0,0,16,18,23,0,24,0,18,17,27,24,21,0,23,19,19,21,14,24,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,23,0,0,18,0,0,0,0,13,17,16,0,
0,21,20,26,24,0,16,18,0,20,23,0,0,22,21,0,0,0,0,0,16,18,0,0,24,0,18,17,27,0,21,0,23,19,19,21,14,24,23,26,0,0,0,19,0,0,0,0,0,0,0,0,0,18,0,26,0,23,0,0,18,25,0,0,0,13,17,16,0,
0,21,20,26,24,0,16,18,0,21,23,0,0,22,21,0,0,0,0,0,16,18,0,0,24,0,18,18,27,25,21,0,23,19,19,21,14,24,23,26,0,0,17,19,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,18,25,0,0,0,13,17,16,0,
0,0,20,26,24,0,16,18,0,21,23,24,0,22,21,0,0,0,0,0,0,18,0,0,24,0,18,18,27,25,21,0,23,0,19,0,14,24,23,26,0,0,17,19,0,0,0,0,0,0,0,0,0,0,21,27,12,0,0,0,18,25,0,0,0,13,17,16,0,
0,22,0,26,24,0,17,19,0,21,23,24,0,22,22,0,0,0,0,0,17,0,0,0,24,0,18,18,27,25,21,0,24,20,20,0,14,24,23,26,20,0,17,19,0,0,26,0,16,0,0,0,0,0,21,27,12,0,0,0,18,25,0,0,0,13,17,16,0,
0,22,0,26,24,0,17,19,0,21,23,0,0,22,22,0,0,23,16,0,17,0,24,0,24,0,18,18,27,25,21,0,24,20,20,0,14,0,0,0,20,0,17,19,0,0,26,0,16,0,0,0,0,0,21,27,12,0,0,0,19,26,0,0,0,13,18,0,0,
0,22,0,26,24,0,17,19,0,21,24,25,0,0,22,0,0,23,16,0,17,0,24,0,0,0,0,18,0,25,0,25,24,20,20,0,14,0,0,27,20,0,17,19,0,0,26,0,16,0,0,0,0,0,21,27,0,0,0,0,19,26,0,0,0,14,18,0,0,
0,22,0,27,25,0,17,19,0,22,24,25,0,23,22,0,0,23,16,0,0,0,24,0,0,0,0,18,0,25,22,25,24,20,20,0,0,0,0,27,20,0,17,0,0,0,26,0,16,0,0,0,0,0,21,27,13,0,0,0,19,26,0,0,0,14,18,17,0,
0,0,0,27,25,0,17,19,21,22,24,25,0,23,22,15,0,23,16,0,0,0,24,0,25,0,0,0,0,26,22,0,24,20,20,0,0,0,0,27,20,0,18,20,0,20,27,0,16,17,0,0,16,19,21,27,13,0,0,0,19,26,0,0,0,14,18,17,0,
0,0,0,27,25,0,17,19,21,22,24,25,0,23,22,15,0,23,16,0,0,0,24,0,25,0,0,0,0,26,22,0,24,20,20,0,0,0,0,27,0,0,18,20,0,20,27,0,16,17,0,0,16,19,22,27,13,24,0,0,19,0,0,0,16,14,18,17,0,
0,23,0,27,25,0,18,0,21,22,0,25,0,23,0,15,0,24,16,0,0,0,24,0,25,0,0,0,0,26,22,26,25,0,20,0,0,0,0,27,0,0,18,20,0,20,27,0,16,17,0,0,16,19,22,27,13,24,0,0,19,27,0,0,16,14,19,0,0,
0,23,21,27,25,0,18,0,21,22,0,0,18,23,0,15,0,24,0,0,0,0,25,0,25,0,0,0,0,26,22,26,25,0,20,0,0,0,0,27,0,0,18,20,0,20,27,0,16,17,0,0,16,19,22,27,0,24,0,0,20,27,0,0,16,14,19,0,0,
0,23,21,27,25,0,18,0,21,0,0,0,18,23,0,15,0,24,17,0,0,0,25,0,25,0,0,0,0,26,22,26,25,0,21,0,15,0,0,0,0,0,18,20,0,20,27,0,16,17,27,0,16,19,22,27,0,24,0,0,20,27,0,0,16,15,19,0,0,
0,23,21,0,0,0,18,0,21,0,0,0,18,0,0,15,0,24,17,0,0,0,25,0,25,0,0,0,0,26,0,26,25,0,21,22,15,0,0,0,0,0,18,20,0,0,27,0,0,17,27,0,16,0,22,0,14,24,0,0,20,27,0,0,16,15,19,0,0,
0,0,21,28,0,0,18,0,21,0,0,0,18,0,0,16,0,24,17,0,0,0,25,0,26,0,0,0,0,26,23,26,26,21,21,22,15,0,24,0,0,0,18,0,0,21,28,0,17,17,27,0,17,20,22,28,14,24,0,0,0,27,0,0,16,15,19,0,0,
0,0,21,28,0,0,18,0,0,0,0,0,18,0,0,16,0,24,17,21,0,0,25,0,26,0,0,0,0,27,23,26,26,21,21,22,15,0,24,0,0,0,19,0,0,21,28,0,17,18,27,0,17,20,22,28,0,25,14,0,0,27,0,0,16,15,0,0,0,
0,24,21,28,0,0,0,20,0,0,0,0,18,0,0,16,0,24,17,21,18,0,0,0,26,0,0,19,0,27,23,26,26,21,21,0,15,0,24,0,0,0,19,0,0,21,28,0,17,18,27,0,17,20,0,28,0,25,14,0,0,0,0,0,17,15,0,0,0,
0,24,0,28,0,24,0,20,22,0,0,26,18,0,0,16,0,24,17,0,18,0,0,0,26,0,0,19,0,27,23,27,26,21,21,23,15,0,24,0,0,0,19,0,0,21,28,0,17,18,27,0,17,20,0,28,0,25,14,0,0,0,0,0,17,15,0,0,0,
0,24,22,28,0,24,0,20,22,0,0,26,19,24,0,16,0,24,17,0,18,0,0,18,26,0,0,19,0,27,23,27,26,21,0,23,15,0,24,28,0,0,19,0,0,21,28,0,17,18,0,0,17,20,0,28,0,25,0,0,0,0,0,0,17,16,0,0,0,
0,24,22,28,26,24,0,20,22,0,0,26,19,24,0,0,0,24,17,0,18,0,0,18,26,0,0,19,0,27,23,27,26,21,0,23,15,0,24,28,21,0,19,0,0,21,28,0,17,18,28,0,17,0,23,28,0,25,0,0,0,0,0,0,17,16,0,0,0,
0,0,22,28,26,24,0,20,22,0,0,26,19,24,0,0,0,25,18,0,18,0,0,18,27,0,19,19,0,27,23,27,27,21,0,23,15,0,25,28,21,0,19,0,0,21,0,0,17,18,28,0,17,0,23,0,0,25,15,0,21,0,0,0,17,16,20,0,0,
0,0,22,29,26,24,0,20,22,0,0,26,19,24,0,0,0,25,18,0,18,0,0,18,27,0,19,19,0,0,24,27,27,0,0,0,16,0,25,28,21,0,19,0,0,21,0,13,0,18,28,0,18,0,0,0,0,26,15,16,21,0,0,0,17,16,20,0,0,
0,0,22,29,26,24,0,20,22,0,0,26,19,24,0,0,0,25,18,0,18,0,0,18,27,0,19,19,0,0,24,27,27,0,22,0,16,0,25,28,21,0,0,0,0,21,0,13,0,0,28,0,18,0,0,0,15,26,15,16,21,0,0,0,0,16,20,0,0,
0,0,22,29,26,25,0,21,22,0,25,26,20,24,0,0,0,25,18,0,0,0,0,18,27,0,19,20,0,0,24,27,27,22,22,0,16,0,25,29,21,0,0,0,0,21,0,13,0,0,28,0,18,0,0,0,15,26,15,16,21,0,0,0,0,16,20,0,0,
0,0,0,29,26,25,0,21,0,0,25,0,20,25,0,0,0,25,18,0,0,0,0,19,27,0,19,20,0,0,24,0,27,22,22,0,16,0,25,29,21,21,0,0,0,22,0,0,0,0,28,0,18,0,0,0,15,26,0,16,21,0,0,12,0,16,0,18,0,
0,0,0,29,27,25,0,21,0,0,25,0,20,25,0,0,0,25,18,0,0,0,26,19,27,0,19,20,28,0,24,0,27,22,22,0,16,0,25,29,21,21,0,0,23,22,0,0,0,0,28,0,18,0,0,0,0,0,0,16,21,0,0,12,0,17,0,18,0,
0,0,0,29,27,25,0,21,0,0,25,0,20,25,0,0,0,0,19,0,0,0,26,19,27,0,0,20,28,0,24,0,0,22,22,0,16,0,25,29,0,21,20,0,23,22,29,0,0,0,0,0,18,0,0,0,0,0,0,16,21,0,0,12,0,17,0,18,0,
0,0,0,0,27,25,0,21,0,0,25,0,20,25,0,0,0,0,19,0,0,0,26,19,27,0,20,20,28,28,0,28,0,0,22,0,16,0,25,29,22,21,20,0,23,22,29,0,0,0,0,17,19,0,0,0,0,0,0,16,21,0,0,12,0,17,0,18,0,
0,0,0,0,27,25,0,21,0,0,25,0,20,25,0,0,0,0,19,0,0,0,26,19,27,29,20,20,28,28,0,28,0,0,0,0,0,0,25,29,22,21,20,0,23,23,29,0,0,0,0,17,19,0,0,0,0,0,0,17,0,0,0,12,0,17,21,18,0,
0,0,0,30,27,0,0,0,0,0,25,0,20,25,0,0,0,0,19,0,0,0,26,19,0,29,20,20,28,28,0,28,28,0,23,0,0,0,0,0,22,21,20,0,23,23,29,0,0,0,0,17,19,0,0,0,0,0,0,17,22,0,0,0,0,17,21,18,0,
0,0,0,30,0,0,0,0,23,0,26,27,20,25,0,0,0,0,19,0,0,19,0,20,28,29,20,0,28,28,0,28,28,0,23,0,0,0,26,0,22,22,20,0,23,23,29,0,0,0,0,17,19,0,24,0,0,0,0,17,22,0,0,0,0,17,21,18,0,
0,0,23,30,0,0,0,0,23,0,26,27,20,25,0,0,0,0,19,0,0,19,27,20,28,29,20,0,0,28,0,28,28,0,23,0,0,0,26,0,22,22,20,0,0,23,29,0,18,0,0,17,19,0,24,0,0,0,0,17,22,0,0,13,0,17,21,18,0,
0,0,23,30,28,0,0,0,0,0,26,27,21,0,23,0,0,0,0,0,0,19,27,20,28,29,20,0,29,0,25,28,28,0,23,0,0,25,26,0,22,22,21,21,0,0,29,0,18,0,29,17,0,0,24,0,0,0,0,17,22,0,0,13,0,17,21,19,0,
0,0,23,30,28,0,0,0,24,0,26,27,21,0,23,0,0,0,0,0,0,19,27,20,28,0,20,0,29,0,25,28,28,0,23,0,0,25,26,0,0,22,21,21,24,24,30,0,18,0,29,17,0,0,24,0,0,0,16,17,22,28,20,13,0,18,0,19,0,
0,0,23,30,28,0,0,0,24,0,26,27,21,0,23,0,0,0,0,0,0,19,0,0,28,30,21,21,29,0,25,0,28,0,23,0,0,25,26,0,0,22,21,21,24,24,30,0,18,0,29,17,0,0,0,0,0,0,16,0,22,28,20,13,0,18,0,19,0,
0,25,23,30,28,0,0,0,24,0,26,27,21,0,23,0,0,0,0,0,0,20,0,0,28,30,21,21,29,0,25,0,29,0,23,0,0,25,26,0,0,22,21,0,24,24,30,0,18,0,0,0,0,0,0,0,0,0,16,0,0,28,20,0,0,18,0,19,0,
0,25,23,31,28,0,0,0,24,0,0,28,21,0,23,0,0,0,0,0,0,20,28,0,28,30,21,21,29,29,25,0,29,23,23,0,0,25,26,0,0,22,21,0,24,0,30,0,18,0,0,0,0,0,25,0,0,0,16,0,0,0,20,0,18,18,0,19,20,
0,25,24,31,28,0,0,0,0,0,0,28,21,0,24,0,0,0,0,0,0,20,28,0,29,30,21,21,29,29,25,0,29,23,0,0,0,25,0,0,0,0,21,22,0,25,30,0,0,19,0,0,0,0,25,0,0,0,16,0,0,0,20,0,18,18,0,19,20,
0,0,24,31,29,0,0,0,0,23,0,28,21,0,25,0,0,0,0,0,0,20,28,0,29,30,21,21,0,29,25,0,29,23,0,0,0,25,0,0,0,0,22,22,0,25,30,0,0,19,0,0,0,0,0,0,0,0,16,0,0,0,20,0,18,18,0,0,20,
0,26,24,31,29,0,0,0,25,23,0,28,21,26,25,0,0,0,20,0,0,20,28,0,29,0,21,21,0,29,26,0,29,23,0,0,0,0,0,0,0,0,22,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,20,0,18,0,0,0,20,
0,26,24,31,29,0,0,0,25,23,0,28,0,26,25,0,0,0,20,0,0,20,28,0,29,0,0,21,0,29,26,0,29,23,0,0,17,0,0,0,0,23,22,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,17,0,0,0,21,0,18,0,0,0,20,
0,26,24,31,29,0,0,0,25,23,0,29,0,26,25,0,0,0,20,0,0,21,28,0,29,0,0,22,30,29,26,0,29,23,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,20,30,18,0,0,0,0,0,0,17,0,0,0,21,0,18,0,0,0,21,
0,26,0,0,29,0,0,22,0,23,0,29,0,26,25,0,0,0,20,0,0,21,28,0,30,0,0,22,30,30,26,0,30,23,0,0,17,0,0,0,0,23,0,0,0,0,0,0,0,20,30,18,0,0,0,0,0,0,17,0,0,0,21,0,19,0,0,0,21,
0,0,0,0,29,26,0,22,0,23,0,29,0,26,25,0,0,0,20,0,0,21,28,0,30,0,0,22,30,30,26,0,30,24,0,0,17,0,0,0,0,23,0,0,25,0,0,0,19,20,0,0,0,0,0,0,0,0,17,0,0,0,21,0,19,0,0,0,21,
0,0,0,0,30,26,0,22,0,23,0,29,0,26,26,0,0,0,20,0,0,21,28,0,30,0,0,22,30,30,0,0,30,24,0,0,17,0,0,0,0,23,0,0,25,0,0,0,19,20,0,0,0,21,0,0,0,0,17,0,0,29,21,0,19,0,0,0,21,
0,0,0,0,30,26,0,22,0,0,27,29,0,0,26,0,0,0,0,22,0,21,29,0,30,0,0,22,30,30,0,0,30,24,0,0,17,26,0,0,0,23,0,0,25,26,0,0,19,0,0,19,0,21,0,0,0,27,0,0,0,29,21,0,19,0,22,0,21,
